GeneID	I1_plate5_F_5	I1_plate5_F_6	I1_plate5_A_7	I1_plate11_H_10	I1_plate9_H_1	I1_plate10_F_2	I1_plate11_H_6	I1_plate16_B_10	I1_plate17_A_7	I1_plate9_A_3	I1_plate6_E_7	I1_plate16_G_3	I1_plate16_E_7	I1_plate5_G_9	I1_plate16_E_12	I1_plate5_F_3	I1_plate8_D_6	I1_plate17_F_12	I1_plate16_F_4	I1_plate10_B_2	I1_plate6_E_6	I1_plate6_D_12	I1_plate18_H_1	I1_plate15_C_8	I1_plate8_B_7	I1_plate6_C_6	I1_plate7_C_12	I1_plate5_F_10	I1_plate8_G_6	I1_plate19_B_6	I1_plate7_E_3	I1_plate15_G_12	I1_plate19_A_7	I1_plate4_H_9	I1_plate15_E_9	I1_plate19_D_6	I1_plate6_G_11	I1_plate19_E_5	I1_plate18_H_8	I1_plate7_G_9	I1_plate18_G_2	I1_plate4_B_12	I1_plate19_F_10	I1_plate5_G_1	I1_plate15_D_10	I1_plate7_F_5	I1_plate17_H_1	I1_plate3_F_10	I1_plate17_B_4	I1_plate6_A_6	I1_plate7_H_4	I1_plate19_D_1	I1_plate4_F_8	I1_plate16_A_6	I1_plate3_A_10	I1_plate4_G_8	I1_plate4_F_9	I1_plate4_A_1	I1_plate15_B_11	I1_plate3_A_12	I1_plate19_B_12	I1_plate3_F_3	I1_plate8_D_10	I1_plate9_F_6	I1_plate6_E_2	I1_plate9_H_11	I1_plate8_G_1	I1_plate15_B_1	I1_plate17_B_1	I1_plate16_B_2	I1_plate16_C_9	I1_plate6_F_8	I1_plate11_F_1	I1_plate7_B_6	I1_plate19_A_4	I1_plate8_E_11	I1_plate10_B_4	I1_plate10_C_2	I1_plate8_A_2	I1_plate10_F_8	I1_plate3_D_3	I1_plate18_H_6	I1_plate8_B_9	I1_plate18_F_5	I1_plate15_A_12	I1_plate17_E_8	I1_plate3_C_11	I1_plate15_H_5	I1_plate4_B_3	I1_plate18_C_3	I1_plate17_C_7	I1_plate18_D_3	I1_plate15_F_5	I1_plate9_C_6	I1_plate16_C_6	I1_plate15_G_8	I1_plate9_B_2	I1_plate11_A_2	I1_plate17_A_9	I1_plate17_A_4
CUEDC2 (ENSG00000107874)	40	111	142	142	41	28	0	137	0	95	0	0	0	42	153	77	74	0	154	6	0	20	172	191	0	87	124	194	124	55	222	173	37	51	122	0	95	0	0	243	0	0	168	37	256	356	4	97	0	0	90	0	126	0	31	48	61	91	128	0	87	1	68	91	0	18	0	0	193	0	88	0	16	0	36	141	10	0	0	57	0	0	0	109	164	1	176	0	177	252	0	0	20	0	185	0	18	0	355	0
SUFU (ENSG00000107882)	0	0	5	1	0	0	0	0	13	0	0	69	0	0	0	0	12	0	0	0	0	0	11	75	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	4	0	0	0	0	0	0	17	0	0	0	83	0	0	66	0	3	0	89	0	0	0	8	0	1	0	0	29	0	0	0	34	23	0	0	0	0	1	0	26	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	23	0
ANKRD26 (ENSG00000107890)	0	0	43	0	0	0	0	0	0	0	0	0	133	1	0	50	1	0	0	9	27	0	2	0	19	0	0	0	0	0	38	0	25	0	0	0	79	0	0	0	0	0	0	14	0	0	1	0	80	0	0	0	0	0	0	44	35	11	32	0	0	126	0	0	0	0	1	8	0	0	0	0	0	0	0	0	21	411	0	0	0	0	1	0	40	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ACBD5 (ENSG00000107897)	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	86	0	359	0	0	0	0	0	0	1	0	0	30	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	36	0	0	132	0	0	0	0	13	0	39	0	1	1	0	0	0	0	0	0
LHPP (ENSG00000107902)	1	0	0	0	31	0	61	0	0	0	0	0	128	0	0	0	0	0	0	20	0	0	160	17	0	31	0	0	3	0	10	0	0	0	99	107	0	149	0	0	0	0	0	16	133	0	0	0	135	0	0	0	0	0	0	0	46	9	52	7	0	0	103	41	0	0	135	0	0	0	0	0	0	0	0	0	75	0	1	0	5	0	0	0	0	0	0	0	115	0	0	96	0	28	0	39	7	99	88	0
LARP4B (ENSG00000107929)	9	77	130	17	17	76	0	0	0	223	0	0	56	28	0	115	0	61	0	91	17	41	10	0	12	5	0	0	120	122	146	14	0	66	563	7	22	0	0	82	0	0	0	19	156	158	3	17	158	7	201	0	0	0	202	54	69	76	25	1	1	8	0	150	0	7	3	0	204	0	0	53	0	83	0	3	172	12	12	110	83	140	0	70	0	23	5	2	184	126	0	58	152	0	0	111	121	11	0	2
GTPBP4 (ENSG00000107937)	0	0	0	139	33	45	49	24	0	77	1	152	0	17	0	0	0	5	57	0	172	154	1	0	0	0	0	0	244	86	258	89	125	1	1	0	29	0	18	153	0	0	0	35	154	0	3	0	39	0	4	0	0	163	0	0	43	41	67	0	0	0	111	158	2	26	0	167	0	26	26	0	0	0	0	0	87	0	0	41	0	0	2	1	0	40	174	95	131	0	0	42	0	0	6	123	96	0	165	0
EDRF1 (ENSG00000107938)	1	0	0	3	0	0	82	0	0	90	0	0	0	7	0	1	0	280	8	0	5	0	63	0	1	39	0	0	96	105	0	57	0	0	0	0	18	0	0	0	0	0	0	15	0	92	0	43	0	0	0	0	0	0	11	8	85	0	71	15	0	75	0	0	1	0	0	0	0	0	0	31	0	0	86	0	16	0	0	56	0	0	0	215	0	0	54	0	1	0	0	0	164	0	0	0	13	0	0	39
BCCIP (ENSG00000107949)	0	39	26	18	0	638	52	0	27	118	3	0	1	19	75	70	114	16	53	336	56	0	5	4	22	0	0	0	141	70	10	0	41	71	2	160	97	0	54	46	0	0	1	10	0	244	15	156	0	0	0	0	103	177	76	47	39	126	0	13	49	51	286	233	12	54	66	20	57	124	0	104	61	44	0	16	621	131	14	283	235	31	0	0	0	15	96	0	161	157	49	0	0	60	0	9	1	285	57	0
MTPAP (ENSG00000107951)	14	53	57	68	54	0	0	23	51	0	1	0	71	31	53	34	0	10	0	39	132	2	115	0	0	35	0	0	88	19	0	36	91	0	14	240	111	0	0	0	0	28	146	35	17	80	3	197	0	1	25	0	31	0	6	0	1	53	0	0	0	47	0	230	34	11	9	148	0	0	0	89	0	118	23	1	476	0	114	0	95	0	0	0	0	16	3	1	84	9	0	56	0	0	245	0	79	0	2	178
NEURL1 (ENSG00000107954)	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	26	65	0	124	0	365	1	0	0	176	0	123	0	0	0	0	0	0	46	0	50	0	0	0	114	0	67	0	0	0	0	0	49	0	0	0	0	0	24	0	0	0	14	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	4	0	48	0
SH3PXD2A (ENSG00000107957)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	23	72	0	0	0	0	0	26	0	0	0	0	99	0	0	0	0	0	0	0	0	0	173	0	99	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PITRM1 (ENSG00000107959)	8	240	1	65	0	83	0	0	0	0	0	0	0	0	1	46	0	337	0	9	90	0	139	0	0	0	1	0	0	0	112	0	30	0	0	0	119	0	0	0	150	0	253	22	0	0	228	28	35	0	0	0	0	133	0	3	52	115	0	33	116	27	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	113	0	16	61	0	134	0	0	35	13	0	0	2	29	0	0	0	0	0	0	0	113
OBFC1 (ENSG00000107960)	0	0	0	0	46	0	0	0	1	99	0	123	122	37	106	0	50	0	0	0	0	0	0	0	291	1	196	0	0	91	0	0	94	0	2	0	0	10	0	53	0	0	97	0	0	107	5	90	118	90	43	34	10	0	0	0	26	41	0	0	0	0	0	24	0	0	0	0	0	2	15	0	0	10	0	0	41	0	0	0	0	0	0	1	19	5	0	0	76	0	0	0	0	21	0	116	0	149	166	0
MAP3K8 (ENSG00000107968)	0	0	0	0	0	19	0	0	0	35	46	0	1	0	54	95	89	0	0	10	0	9	55	77	0	57	0	0	143	0	61	0	46	16	0	1	62	0	49	0	0	0	0	0	0	0	1	140	38	75	0	0	41	0	101	35	33	13	0	0	0	56	35	0	54	0	148	0	165	134	0	0	0	0	0	0	0	7	400	0	46	0	134	171	0	0	97	0	29	168	0	0	60	101	10	0	17	77	1	0
DKK1 (ENSG00000107984)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLRX3 (ENSG00000108010)	125	60	56	1	34	2	70	0	13	0	0	0	0	25	0	11	0	0	0	0	0	47	3	1	0	37	0	0	182	0	0	0	0	0	0	0	19	0	76	104	0	0	49	22	56	0	0	0	111	0	62	0	81	114	35	0	0	155	48	0	84	0	148	0	65	38	0	0	0	2	0	0	0	152	0	0	132	0	134	0	86	0	0	0	0	48	71	0	122	0	0	0	145	0	0	0	100	127	118	0
FAM208B (ENSG00000108021)	42	0	75	0	0	2	0	0	0	0	0	1	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	4	0	0	0	0	0	0	0	248	0	6	4	81	1	0	0	0	24	0	123	0	0	9	2	1	0	0	0	3	0	43	6	0	0	0	0	20	0	0	0	0	0	1	0	0	1	63	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	65	0	0	0
XPNPEP1 (ENSG00000108039)	137	0	89	0	41	0	0	0	0	140	0	0	183	146	57	129	0	0	0	60	0	129	1	157	0	104	0	0	0	0	100	0	54	0	0	227	102	0	0	0	0	0	0	49	104	0	2	123	0	87	101	0	0	0	0	0	12	1	0	36	0	0	246	60	0	0	0	0	0	0	0	0	0	194	0	0	118	0	0	0	0	0	0	46	0	0	0	134	0	0	0	4	21	31	112	0	31	0	0	0
SMC3 (ENSG00000108055)	2	54	100	21	52	85	71	0	37	31	0	76	2	25	0	54	415	71	0	0	31	136	30	66	0	32	61	61	291	1	51	69	335	5	795	151	78	0	33	67	0	127	93	10	86	63	37	258	0	0	92	0	0	89	81	24	29	65	45	23	24	48	369	204	25	43	47	34	0	0	0	26	0	146	0	2	531	173	0	0	86	0	0	86	98	64	128	70	302	83	76	56	301	62	0	33	63	0	136	58
SHOC2 (ENSG00000108061)	119	0	0	0	13	0	5	0	0	0	6	0	0	3	0	1	2	0	146	75	34	88	0	0	0	12	45	0	276	76	0	0	81	6	224	0	27	0	21	4	34	47	0	0	46	0	4	86	142	11	8	0	38	21	10	27	89	5	0	9	23	0	18	41	4	0	0	0	0	0	0	0	0	0	0	12	185	0	0	0	66	3	0	0	12	0	34	14	0	1	0	0	179	37	0	60	16	136	0	0
TFAM (ENSG00000108064)	102	0	0	21	0	47	101	107	24	51	0	2	25	13	0	0	21	0	0	1	0	67	1	0	98	21	84	0	0	90	198	0	8	2	0	71	31	75	0	92	0	48	0	1	0	61	2	0	116	49	48	80	0	0	57	1	170	38	0	27	0	4	0	68	20	52	51	0	0	0	0	76	45	0	0	0	141	147	3	0	125	38	0	81	28	15	58	0	146	0	1	30	0	0	75	81	24	172	0	57
CCDC6 (ENSG00000108091)	0	0	0	0	0	27	0	0	4	0	0	0	0	0	0	33	0	0	29	0	18	0	0	0	212	0	1	2	0	0	0	0	0	14	0	0	0	0	0	91	0	0	0	4	0	0	3	0	0	0	7	0	0	0	3	0	0	48	0	0	0	48	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	24	0	0	0	0	0	0	8	0
CUL2 (ENSG00000108094)	0	0	0	0	0	6	0	0	32	28	0	0	0	0	0	0	0	2	0	0	0	0	86	0	0	0	29	0	0	0	0	142	0	8	0	0	0	0	0	0	0	43	0	0	0	107	0	0	0	0	11	0	39	52	0	0	1	73	0	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	104	0	0	216	265	0	0	0	0	0	0	0	0	30	0	0	0	0	0	82	0	0	0	0
CCNY (ENSG00000108100)	0	4	0	0	0	91	0	0	0	0	1	0	0	0	0	0	26	34	1	0	204	0	0	0	395	0	0	0	42	0	1	0	0	0	0	0	22	0	0	102	0	0	40	0	0	0	41	0	0	0	4	0	0	0	0	0	41	2	0	11	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	39	0	0	0	0	15	0	0	0	0	0
UBE2S (ENSG00000108106)	0	0	0	0	0	44	117	0	0	3	0	0	74	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	265	0	0	0	0	0	1	3	0	98	0	86	104	100	0	8	98	0	64	311	117	2	166	0	0	0	460	0	10	39	106	9	0	0	3	45	0	13	271	0	0	161	0	0	0	89	0	0	87	14	0	71	0	0	0	0	0	28	0	0	118	0	0	0	0	24	0	0	45	0	0	0
RPL28 (ENSG00000108107)	96	58	315	37	115	145	57	320	107	4	248	90	182	79	301	315	283	295	137	236	315	491	13	412	546	185	191	55	266	54	823	382	38	232	137	261	267	238	79	165	162	378	109	108	62	720	55	248	233	30	283	51	170	165	33	192	562	140	110	111	157	189	221	194	359	28	280	88	146	140	75	19	446	299	175	211	90	51	244	27	105	229	1081	322	292	68	499	12	224	197	137	38	66	137	46	133	160	60	288	72
ZMIZ1 (ENSG00000108175)	166	0	31	0	0	146	104	0	19	16	0	0	0	0	24	0	0	0	0	0	18	102	31	93	231	0	46	0	0	23	0	0	0	0	108	150	0	0	0	0	0	0	0	0	107	40	79	0	65	1	33	0	85	0	5	24	35	50	0	30	68	0	0	63	1	1	18	0	0	0	102	23	0	0	1	0	12	19	0	105	74	2	45	20	1	0	0	26	5	0	0	47	195	0	0	8	51	0	31	83
DNAJC12 (ENSG00000108176)	0	48	0	20	0	0	0	95	0	3	0	0	0	0	0	0	0	0	191	0	90	0	0	68	0	0	0	0	0	0	16	0	0	0	12	0	0	0	0	12	0	0	0	0	0	0	23	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	42	0	0
PPIF (ENSG00000108179)	2	105	0	4	50	0	0	0	0	0	0	0	0	147	0	27	0	0	0	45	0	0	1	0	0	0	0	0	0	0	32	1	78	0	0	0	68	0	0	38	0	0	0	3	170	0	5	8	0	0	0	0	0	0	0	0	34	123	0	4	189	1	91	13	3	6	0	0	0	0	0	0	0	5	0	3	51	0	0	97	0	0	0	0	0	0	135	0	171	0	0	0	0	2	0	0	0	0	0	0
PBLD (ENSG00000108187)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	53	0	0	0	0	0	21	120	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
TSPAN14 (ENSG00000108219)	30	1	0	1	0	0	0	33	91	1	0	87	0	41	0	33	0	0	65	25	0	0	256	22	0	0	0	0	0	0	4	0	0	0	0	132	40	0	0	45	0	0	97	31	172	0	100	0	0	0	0	0	58	0	43	0	0	144	0	0	106	0	0	54	2	13	0	165	0	0	100	0	0	0	0	2	61	7	0	1	26	0	0	0	45	0	0	0	62	0	0	0	0	0	0	0	20	49	0	0
TBC1D12 (ENSG00000108239)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUFIP2 (ENSG00000108256)	0	51	0	0	0	48	0	0	30	0	17	0	0	0	0	0	0	0	0	28	29	6	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	29	0	5	0	0	0	0	0	0	0	0	46	17	36	0	0	6	0	0	4	42	14	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	50	78	0	0	0	0	0	0	0	4	0	0	0
GIT1 (ENSG00000108262)	42	0	0	0	0	0	0	0	0	0	0	0	0	8	0	160	65	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	1	0	0	0	41	0	0	0	0	0	0	0	0	0	0	42	0	0	0	44	0	0	0	0	63	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	86	0	0	0	120	0	0	0	5	0	0	0
? (ENSG00000108264)	0	87	0	0	0	43	0	0	0	0	0	0	86	11	64	0	0	0	0	0	0	13	2	0	0	13	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	37	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	49	0	0	15	0	0	0	0	0	0	0	85
? (ENSG00000108270)	115	0	0	0	88	34	41	0	74	15	0	0	0	28	0	0	16	0	0	1	0	0	6	169	0	91	0	0	106	0	149	120	0	56	1	0	198	2	325	0	0	0	101	29	0	62	11	150	0	1	0	47	1	208	41	0	15	51	0	0	0	0	214	0	0	91	103	0	0	171	143	0	0	33	0	3	94	0	1	0	45	1	0	16	0	0	1	0	232	0	0	0	0	0	115	1	36	127	0	0
? (ENSG00000108272)	0	2	3	33	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	20	53	0	1	158	131	0	0	0	0	0	0	0	32	31	0	0	0	0	0	2	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	52	80	141	0	0	0	0	75	0	7	112	0	0	0	0	0	0	1	0	0	0	0	0	0	71	0	0	0	0	0	0	117	0	0	0	0	186	0	36	0	0	0	0	0
? (ENSG00000108278)	0	0	9	12	0	1	15	0	0	0	7	0	58	0	0	51	27	0	1	0	56	73	3	0	162	70	12	96	36	0	38	0	0	41	2	59	41	0	58	0	0	2	0	32	87	67	0	0	0	0	46	0	0	32	0	25	36	0	43	5	0	0	23	21	0	23	0	0	0	1	0	0	0	0	0	27	288	0	0	0	0	0	0	0	43	23	0	0	49	35	0	42	0	1	4	0	12	0	2	0
? (ENSG00000108292)	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	13	0	0	0	13	0	5	0	0	0	0	0	152	0	0	0	0	0	0	1	9	1	137	1	1	0	0	0	0	0	0	0	0	6	0	1	0	40	0	7	0	0	0	0	84	0	0	0	0	2	0	0	0	0	63	0	0	0	0	31	3	17	0	182	0	2	0	1	0	58	6	0	14	0
? (ENSG00000108294)	65	122	123	78	16	128	256	433	0	54	1	62	150	138	52	259	47	367	249	72	0	236	6	240	268	93	0	89	610	102	465	96	62	111	67	105	381	55	79	341	144	7	30	69	151	0	9	233	153	0	216	0	191	261	279	38	0	87	203	101	77	33	220	221	8	28	3	69	0	1	64	262	105	0	0	48	149	0	0	0	211	1	6	341	77	69	265	0	493	328	109	0	160	19	0	85	115	295	0	0
? (ENSG00000108296)	0	0	59	0	0	0	39	0	0	0	0	166	0	20	0	120	0	188	0	97	0	105	2	0	438	51	0	1	120	0	3	0	0	0	199	0	77	73	0	0	0	0	0	8	42	0	187	30	0	0	68	0	29	0	80	0	60	20	0	0	0	0	100	0	317	9	28	0	0	98	0	0	11	0	43	1	1	0	0	0	0	0	0	162	0	36	108	0	71	67	89	5	203	56	0	0	39	0	0	0
RPL19 (ENSG00000108298)	696	407	836	531	307	421	379	1149	366	595	535	466	828	554	247	1196	251	775	731	549	943	797	1228	167	2399	1098	377	375	546	850	1710	653	795	469	557	987	689	295	1130	1286	284	849	530	545	589	504	98	565	161	113	502	197	1393	913	414	364	586	502	398	256	371	275	690	783	420	193	769	403	592	379	393	721	545	1413	222	190	471	137	782	417	301	780	412	928	311	276	1370	843	1138	463	262	215	1003	84	403	524	447	614	1003	449
FBXL20 (ENSG00000108306)	0	0	0	0	3	0	0	0	23	0	19	0	0	0	0	42	0	0	0	0	0	0	90	0	0	0	0	108	0	0	0	0	0	33	96	0	0	0	0	2	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	5	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	47	44	0	0	0	0	0	0	0	0	0	0
UBTF (ENSG00000108312)	1	63	1	2	0	0	0	0	0	119	0	0	479	59	0	105	4	148	201	3	3	0	2	1	326	119	175	0	41	22	0	174	133	51	6	0	0	0	0	25	0	417	47	3	0	0	3	55	99	0	166	0	0	213	53	0	8	1	11	8	0	0	131	29	0	0	1	0	0	0	0	0	0	379	1	0	26	40	38	131	34	0	0	167	168	55	70	159	0	151	144	5	150	36	101	73	21	0	2	0
PSMD3 (ENSG00000108344)	0	47	0	0	34	49	0	0	0	0	0	0	0	0	0	222	0	0	246	1	0	0	6	0	1	0	0	0	38	25	0	27	41	26	101	0	36	0	0	111	131	0	0	46	0	196	8	139	0	52	33	0	13	0	72	39	31	142	56	41	0	17	104	174	0	17	137	67	0	0	0	0	0	55	0	0	58	0	0	0	43	180	0	58	94	28	76	1	45	70	64	42	22	0	99	0	6	92	33	0
CASC3 (ENSG00000108349)	1	1	121	1	0	55	25	0	0	107	42	0	91	0	0	0	0	63	0	0	127	1	8	148	0	0	0	0	126	96	0	0	0	2	0	141	17	1	0	0	0	0	0	9	90	2	36	384	237	0	67	0	0	81	0	4	59	226	0	0	0	0	0	0	49	0	127	0	18	34	63	0	0	166	0	1	193	0	190	0	0	6	0	0	27	8	22	33	60	133	0	0	0	0	0	53	12	0	160	0
RAPGEFL1 (ENSG00000108352)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	43	0	0
RNF43 (ENSG00000108375)	138	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	29	0	0	0	41	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	65	0	4	0	0	18	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0
RAD51C (ENSG00000108384)	0	0	104	45	0	189	0	0	50	0	0	0	0	20	0	0	0	0	52	0	55	35	2	0	0	15	0	0	28	53	49	82	105	0	336	0	40	0	0	0	24	0	44	0	0	0	0	29	0	23	70	0	0	50	24	0	0	32	0	12	0	0	175	74	6	18	9	63	0	0	0	0	45	0	0	0	323	0	0	0	0	0	0	0	68	25	0	23	91	158	0	2	0	29	0	0	2	0	1	27
SEPT4 (ENSG00000108387)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
MTMR4 (ENSG00000108389)	3	0	0	0	30	0	86	0	0	31	0	0	0	23	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	61	0	3	12	0	0	6	0	0	0	0	0	80	6	0	0	2	13	269	0	0	0	0	169	20	0	0	0	0	2	0	0	65	0	0	0	0	126	0	0	79	0	0	0	0	8	16	0	124	0	0	0	37	0	0	34	5	10	0	0	0	0	0	0	0	0	18	0	0	0
TRIM37 (ENSG00000108395)	0	0	105	0	39	0	0	0	0	0	0	0	222	0	0	0	12	0	0	0	0	55	0	0	0	1	0	0	0	0	0	0	110	0	0	0	0	0	29	0	0	0	0	3	20	0	1	0	0	0	0	0	0	0	0	0	0	26	1	0	26	0	0	0	0	0	0	0	182	0	0	0	0	0	1	1	0	41	0	103	70	0	0	0	0	29	52	0	183	0	0	0	0	0	0	0	0	0	122	0
P2RX1 (ENSG00000108405)	331	0	4	72	0	38	12	80	13	0	0	191	37	27	2	2	0	652	292	80	0	17	250	22	95	127	514	0	92	20	0	98	0	0	142	330	1	1	4	1	0	327	0	162	176	233	112	58	0	0	75	0	758	2	8	64	6	58	0	17	0	71	21	159	237	10	65	50	0	92	0	185	0	0	0	0	11	0	173	32	226	45	1	0	238	56	63	32	28	0	62	0	0	152	0	0	34	13	19	160
DHX40 (ENSG00000108406)	0	15	0	0	10	58	0	0	0	6	1	0	0	0	0	0	51	0	0	102	0	0	0	18	0	0	0	0	0	111	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	100	0	18	0	0	0	21	3	40	7	6	0	89	0	1	102	0	46	73	0	0	0	0	63	0	0	0	0	0	0	0	0	47	1	0	0	0	8	27	3	0	16	0	6	0	0	0	0	3	0	0	0	0	0	0
TUBD1 (ENSG00000108423)	0	0	0	62	0	0	62	0	61	0	33	21	0	6	0	18	0	53	0	0	0	0	2	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	43	56	0	0	146	0	0	0	30	66	0	0	0	0	7	30	0	0	0	0	1	0	0	0	0	0	0	4	0	0	207	0	77	0	0	1	0	66	0	0	0	0	0	123	0	0	0	0	0	0	0
KPNB1 (ENSG00000108424)	160	35	15	88	3	245	10	0	0	90	10	0	0	38	9	280	27	144	37	156	70	46	4	0	18	0	16	41	18	56	97	42	166	8	76	29	26	22	0	171	32	26	47	2	22	294	1	88	20	0	93	6	37	3	141	11	71	81	8	2	81	20	17	76	224	48	6	43	8	17	24	0	0	0	3	20	80	1	122	2	2	5	68	16	102	8	66	14	108	331	5	10	12	4	104	0	137	0	21	8
GOSR2 (ENSG00000108433)	1	0	7	0	38	0	55	0	91	0	0	0	14	6	0	47	0	0	2	0	0	65	2	0	0	121	0	0	67	1	0	1	81	0	0	0	76	12	53	0	61	89	67	49	0	0	80	75	98	0	131	0	1	2	0	67	2	40	0	5	0	0	0	58	1	19	6	0	0	89	6	109	0	0	0	0	0	0	0	0	30	67	0	0	153	0	98	64	167	0	0	2	1	0	0	0	51	122	0	0
PNPO (ENSG00000108439)	0	0	88	0	42	0	0	0	73	0	0	0	0	35	0	128	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	60	0	0	78	202	0	0	0	0	164	0	0	18	0	0	1	0	0	36	0	0	76	0	0	69	0	50	74	0	0	0	61	125	1	1	0	0	0	0	0	0	0	0	0	0	61	0	1	0	0	0	0	0	0	0	95	3	193	2	0	0	147	0	51	0	0	87	151	5
