Year	Month	DayofMonth	DayOfWeek	DepTime	ArrTime	UniqueCarrier	FlightNum	TailNum	ActualElapsedTime	AirTime	ArrDelay	DepDelay	Origin	Dest	Distance	TaxiIn	TaxiOut	Cancelled	CancellationCode	Diverted
2011	4	30	6	1237	1657	CO	1836	N75410	200	184	2	7	IAH	PHL	1324	5	11	0		0
2011	4	30	6	728	1050	CO	1868	N75433	142	118	0	3	IAH	FLL	965	4	20	0		0
2011	4	30	6	1301	1651	CO	1888	N75436	170	137	6	1	IAH	DTW	1076	10	23	0		0
2011	4	30	6	1748	2000	CO	1889	N77525	252	224	13	3	IAH	SMF	1609	5	23	0		0
2011	4	29	5	1107	1419	CO	1	N76064	492	477	84	92	IAH	HNL	3904	4	11	0		0
2011	4	29	5	1740	1858	CO	5	N59630	78	44	11	0	IAH	MSY	305	5	29	0		0
2011	4	29	5	1532	1635	CO	6	N11612	63	42	-2	-3	IAH	SAT	191	3	18	0		0
2011	4	29	5	1544	1649	CO	33	N37413	65	46	6	9	IAH	MSY	305	4	15	0		0
2011	4	29	5	1539	1629	CO	35	N11641	50	31	-5	-1	IAH	AUS	140	5	14	0		0
2011	4	29	5	1928	2115	CO	47	N19130	227	198	30	18	IAH	LAX	1379	8	21	0		0
2011	4	29	5	743	926	CO	52	N13113	223	189	12	-2	IAH	LAX	1379	9	25	0		0
2011	4	29	5	1748	1907	CO	59	N38424	139	124	-5	8	IAH	DEN	862	5	10	0		0
2011	4	29	5	1344	1753	CO	60	N76151	189	168	70	104	IAH	EWR	1400	8	13	0		0
2011	4	29	5	1500	1918	CO	62	N58101	198	171	9	35	IAH	EWR	1400	12	15	0		0
2011	4	29	5	557	1009	CO	89	N33262	192	170	-11	-3	IAH	EWR	1400	7	15	0		0
2011	4	29	5	1054	1527	CO	106	N66056	213	173	-2	9	IAH	EWR	1400	13	27	0		0
2011	4	29	5	721	833	CO	128	N79402	72	46	1	-4	IAH	MSY	305	4	22	0		0
2011	4	29	5	1427	1559	CO	137	N37420	212	189	4	7	IAH	LAX	1379	8	15	0		0
2011	4	29	5	1312	1547	CO	146	N57852	155	123	-1	-3	IAH	ORD	925	7	25	0		0
2011	4	29	5	1800	1920	CO	150	N73256	200	181	-6	5	IAH	ONT	1334	5	14	0		0
2011	4	29	5	1440	1834	CO	158	N23721	174	160	-11	-5	IAH	DCA	1208	4	10	0		0
2011	4	29	5	1405	1534	CO	173	N14228	209	189	43	50	IAH	LAX	1379	7	13	0		0
2011	4	29	5	1451	1607	CO	179	N13716	196	178	-17	1	IAH	SNA	1347	5	13	0		0
2011	4	29	5	1908	2226	CO	190	N77520	138	119	-11	-2	IAH	MIA	964	6	13	0		0
2011	4	29	5	2134	2358	CO	209	N75436	264	248	0	-1	IAH	PDX	1825	5	11	0		0
2011	4	29	5	1615	2046	CO	210	N67134	211	183	8	25	IAH	EWR	1400	15	13	0		0
2011	4	29	5	1014	1525	CO	212	N18223	251	232	-5	-1	IAH	SJU	2007	6	13	0		0
2011	4	29	5	1327	1635	CO	214	N78438	128	98	18	12	IAH	TPA	787	6	24	0		0
2011	4	29	5	914	1004	CO	220	N38443	170	146	2	4	IAH	PHX	1009	8	16	0		0
2011	4	29	5	918	1353	CO	232	N73275	215	195	-6	-2	IAH	LGA	1416	7	13	0		0
2011	4	29	5	1343	1430	CO	241	N14613	47	26	42	43	IAH	AUS	140	6	15	0		0
2011	4	29	5	1539	1915	CO	244	N76503	156	139	-15	-6	IAH	CLE	1091	7	10	0		0
2011	4	29	5	1535	1748	CO	246	N33292	133	120	-22	5	IAH	ORD	925	6	7	0		0
2011	4	29	5	1909	2243	CO	250	N24706	154	136	-5	4	IAH	RDU	1043	5	13	0		0
2011	4	29	5	733	1121	CO	258	N76503	168	148	-16	-2	IAH	DCA	1208	4	16	0		0
2011	4	29	5	1437	1653	CO	264	N77530	136	120	-12	7	IAH	ORD	925	6	10	0		0
2011	4	29	5	1134	1414	CO	267	N77296	280	260	9	-1	IAH	SEA	1874	10	10	0		0
2011	4	29	5	1134	1342	CO	270	N57439	248	228	12	9	IAH	SFO	1635	6	14	0		0
2011	4	29	5	1638	1857	CO	272	N39728	139	117	-10	8	IAH	ORD	925	10	12	0		0
2011	4	29	5	1551	1713	CO	275	N27421	142	124	-7	1	IAH	DEN	862	7	11	0		0
2011	4	29	5	1148	1251	CO	279	N19621	63	39	2	-2	IAH	SAT	191	5	19	0		0
2011	4	29	5	745	1227	CO	282	N12238	222	185	-11	0	IAH	BOS	1597	11	26	0		0
2011	4	29	5	1859	2012	CO	297	N57857	193	172	-3	4	IAH	LAS	1222	8	13	0		0
2011	4	29	5	2056	2221	CO	299	N56859	145	123	1	1	IAH	DEN	862	8	14	0		0
2011	4	29	5	1927	2340	CO	310	N75861	193	174	1	27	IAH	EWR	1400	8	11	0		0
2011	4	29	5	1434	1516	CO	320	N77430	162	148	3	9	IAH	PHX	1009	3	11	0		0
2011	4	29	5	1315	1426	CO	323	N16646	71	42	14	10	IAH	MSY	305	4	25	0		0
2011	4	29	5	1256	1645	CO	326	N75436	169	152	-10	6	IAH	BWI	1235	4	13	0		0
2011	4	29	5	751	1213	CO	332	N76505	202	166	-12	1	IAH	LGA	1416	13	23	0		0
2011	4	29	5	2027	2251	CO	344	N12216	144	126	-17	-3	IAH	ORD	925	10	8	0		0
2011	4	29	5	844	1112	CO	346	N17229	148	127	-11	-1	IAH	ORD	925	7	14	0		0
2011	4	29	5	1104	1450	CO	358	N24706	166	152	10	29	IAH	DCA	1208	3	11	0		0
2011	4	29	5	1429	1633	CO	370	N76265	244	225	-1	4	IAH	SFO	1635	5	14	0		0
2011	4	29	5	1304	1413	CO	379	N17619	69	38	9	-6	IAH	SAT	191	4	27	0		0
2011	4	29	5	1052	1530	CO	382	N14237	218	190	-5	2	IAH	BOS	1597	7	21	0		0
2011	4	29	5	2003	2120	CO	397	N57862	197	170	120	123	IAH	LAS	1222	10	17	0		0
2011	4	29	5	722	857	CO	403	N36247	215	189	7	-3	IAH	SAN	1303	4	22	0		0
2011	4	29	5	727	1129	CO	404	N78501	182	146	14	2	IAH	IAD	1190	12	24	0		0
2011	4	29	5	808	1248	CO	408	N69059	220	184	23	23	IAH	EWR	1400	16	20	0		0
2011	4	29	5	1140	1531	CO	409	N12216	171	148	6	5	IAH	IAD	1190	8	15	0		0
2011	4	29	5	2117	123	CO	410	N23707	186	166	3	22	IAH	EWR	1400	5	15	0		0
2011	4	29	5	1700	2100	CO	412	N76505	180	157	10	0	IAH	IAD	1190	15	8	0		0
2011	4	29	5	1923	2041	CO	417	N14214	198	183	-9	-2	IAH	SAN	1303	3	12	0		0
2011	4	29	5	1939	2043	CO	423	N14242	64	43	-5	-1	IAH	MSY	305	3	18	0		0
2011	4	29	5	1921	2336	CO	426	N11612	195	158	-3	-4	IAH	BWI	1235	9	28	0		0
2011	4	29	5	1039	1511	CO	432	N27610	212	195	-15	-6	IAH	LGA	1416	7	10	0		0
2011	4	29	5	2112	2239	CO	442	N13750	87	69	-2	-3	IAH	TUL	429	4	14	0		0
2011	4	29	5	1918	2138	CO	444	N78866	140	119	-15	3	IAH	ORD	925	9	12	0		0
2011	4	29	5	1300	1640	CO	458	N35260	160	146	-15	5	IAH	DCA	1208	3	11	0		0
2011	4	29	5	2116	2347	CO	467	N26208	271	255	10	11	IAH	SEA	1874	4	12	0		0
2011	4	29	5	2014	2111	CO	479	N78511	57	39	0	-1	IAH	SAT	191	3	15	0		0
2011	4	29	5	1309	1744	CO	482	N76269	215	184	-11	4	IAH	BOS	1597	6	25	0		0
2011	4	29	5	2054	2317	CO	489	N16649	263	235	3	-6	IAH	SJC	1609	5	23	0		0
2011	4	29	5	912	1041	CO	497	N57864	209	184	7	-3	IAH	LAS	1222	9	16	0		0
2011	4	29	5	1154	1317	CO	499	N75429	143	120	9	9	IAH	DEN	862	7	16	0		0
2011	4	29	5	858	1320	CO	510	N78509	202	177	-21	3	IAH	EWR	1400	6	19	0		0
2011	4	29	5	2106	2225	CO	511	N73259	79	54	4	-4	IAH	MFE	316	5	20	0		0
2011	4	29	5	1729	1816	CO	520	N35407	167	149	2	-1	IAH	PHX	1009	4	14	0		0
2011	4	29	5	1552	1957	CO	526	N24633	185	160	-7	-3	IAH	BWI	1235	6	19	0		0
2011	4	29	5	1315	1740	CO	532	N73299	205	177	-5	5	IAH	LGA	1416	7	21	0		0
2011	4	29	5	1301	1650	CO	534	N19623	169	140	-11	-4	IAH	PIT	1117	7	22	0		0
2011	4	29	5	955	1214	CO	542	N16642	199	183	4	0	IAH	SLC	1195	4	12	0		0
2011	4	29	5	641	1036	CO	544	N11612	175	151	4	-4	IAH	CLE	1091	7	17	0		0
2011	4	29	5	1148	1427	CO	546	N78524	159	123	9	3	IAH	ORD	925	28	8	0		0
2011	4	29	5	1557	1944	CO	558	N23708	167	150	-18	-3	IAH	DCA	1208	5	12	0		0
2011	4	29	5	918	1055	CO	559	N76519	217	193	0	-2	IAH	SNA	1347	9	15	0		0
2011	4	29	5	1920	2200	CO	567	N73251	280	259	6	0	IAH	SEA	1874	7	14	0		0
2011	4	29	5	1754	2012	CO	570	N37434	258	239	3	-1	IAH	SFO	1635	6	13	0		0
2011	4	29	5	1855	2334	CO	582	N73275	219	198	-9	0	IAH	BOS	1597	7	14	0		0
2011	4	29	5	741	1048	CO	586	N58101	127	105	-15	-4	IAH	MCO	853	8	14	0		0
2011	4	29	5	2110	2239	CO	597	N53441	209	174	8	0	IAH	LAS	1222	14	21	0		0
2011	4	29	5	1425	1545	CO	599	N26208	140	121	0	10	IAH	DEN	862	5	14	0		0
2011	4	29	5	1539	1829	CO	606	N38257	110	91	-15	-1	IAH	TPA	787	6	13	0		0
2011	4	29	5	1945	2219	CO	616	N37263	154	135	20	35	IAH	MSP	1034	9	10	0		0
2011	4	29	5	1423	1525	CO	623	N57863	62	44	-4	1	IAH	MSY	305	4	14	0		0
2011	4	29	5	723	1125	CO	626	N24633	182	155	-6	3	IAH	BWI	1235	7	20	0		0
2011	4	29	5	1556	2019	CO	632	N17229	203	188	-16	1	IAH	LGA	1416	4	11	0		0
2011	4	29	5	1853	2230	CO	644	N75435	157	138	-5	-2	IAH	CLE	1091	8	11	0		0
2011	4	29	5	1929	2311	CO	658	N39726	162	141	15	29	IAH	DCA	1208	3	18	0		0
2011	4	29	5	1743	2007	CO	667	N39418	264	245	12	13	IAH	SEA	1874	6	13	0		0
2011	4	29	5	1914	2123	CO	670	N17244	249	229	14	19	IAH	SFO	1635	7	13	0		0
2011	4	29	5	1547	2016	CO	682	N36280	209	192	-19	2	IAH	BOS	1597	6	11	0		0
2011	4	29	5	1158	1319	CO	683	N36272	201	179	14	8	IAH	LAS	1222	5	17	0		0
2011	4	29	5	1140	1450	CO	686	N57862	130	99	63	75	IAH	MCO	853	6	25	0		0
2011	4	29	5	1435	1608	CO	697	N73283	213	185	20	5	IAH	LAS	1222	13	15	0		0
2011	4	29	5	749	1053	CO	706	N76265	124	98	-6	-1	IAH	TPA	787	8	18	0		0
2011	4	29	5	1741	2020	CO	709	N33289	279	259	26	11	IAH	PDX	1825	4	16	0		0
2011	4	29	5	1135	1242	CO	723	N33714	67	47	0	0	IAH	MSY	305	3	17	0		0
2011	4	29	5	1850	2335	CO	732	N32626	225	201	5	-5	IAH	LGA	1416	4	20	0		0
2011	4	29	5	1243	1359	CO	738	N18243	196	183	-3	-2	IAH	SAN	1303	3	10	0		0
2011	4	29	5	902	1019	CO	739	N35407	197	182	-5	-3	IAH	SAN	1303	3	12	0		0
2011	4	29	5	1252	1628	CO	744	N71411	156	136	-2	2	IAH	CLE	1091	7	13	0		0
2011	4	29	5	2119	2337	CO	752	N17245	198	175	5	-1	IAH	SLC	1195	5	18	0		0
2011	4	29	5	2202	58	CO	755	N16617	116	94	108	122	IAH	ATL	689	7	15	0		0
2011	4	29	5	1650	1749	CO	763	N79402	59	42	-2	5	IAH	MSY	305	4	13	0		0
2011	4	29	5	1444	1723	CO	767	N37427	279	248	14	4	IAH	SEA	1874	5	26	0		0
2011	4	29	5	2104	2319	CO	770	N36444	255	226	9	4	IAH	SFO	1635	11	18	0		0
2011	4	29	5	728	1146	CO	776	N77295	198	162	1	3	IAH	PHL	1324	13	23	0		0
2011	4	29	5	1321	1645	CO	786	N56859	144	111	2	-4	IAH	MCO	853	12	21	0		0
2011	4	29	5	1013	1354	CO	788	N16647	161	138	-17	-2	IAH	DTW	1076	7	16	0		0
2011	4	29	5	1527	1719	CO	795	N14604	232	202	6	-3	IAH	LAX	1379	10	20	0		0
2011	4	29	5	905	1035	CO	799	N37413	150	126	5	6	IAH	DEN	862	10	14	0		0
2011	4	29	5	1324	1754	CO	810	N27015	210	182	4	14	IAH	EWR	1400	14	14	0		0
2011	4	29	5	1720	1846	CO	814	N76523	206	185	2	15	IAH	LAX	1379	8	13	0		0
2011	4	29	5	2109	2252	CO	815	N57852	223	191	6	-1	IAH	LAX	1379	13	19	0		0
2011	4	29	5	2100	2132	CO	820	N75429	152	133	-7	5	IAH	PHX	1009	4	15	0		0
2011	4	29	5	912	1119	CO	1407	N37293	247	230	-1	-3	IAH	SJC	1609	3	14	0		0
2011	4	29	5	1011	1257	CO	1420	N16648	106	87	-16	6	IAH	ATL	689	8	11	0		0
2011	4	29	5	2109	2215	CO	1423	N38403	66	44	0	-1	IAH	MSY	305	4	18	0		0
2011	4	29	5	2141	2358	CO	1427	N73276	137	120	10	31	IAH	ORD	925	5	12	0		0
2011	4	29	5	1925	2016	CO	1441	N30401	51	30	-1	0	IAH	AUS	140	4	17	0		0
2011	4	29	5	1029	1356	CO	1448	N12225	147	117	2	4	IAH	FLL	965	4	26	0		0
2011	4	29	5	932	1139	CO	1470	N78506	247	223	10	-3	IAH	RNO	1530	7	17	0		0
2011	4	29	5	1036	1205	CO	1476	N14214	209	188	-5	1	IAH	LAX	1379	5	16	0		0
2011	4	29	5	2106	2206	CO	1479	N79402	60	39	5	1	IAH	SAT	191	3	18	0		0
2011	4	29	5	2206	11	CO	1481	N39415	125	106	68	71	IAH	OMA	781	6	13	0		0
2011	4	29	5	1926	2301	CO	1488	N78524	155	136	-13	1	IAH	DTW	1076	7	12	0		0
2011	4	29	5	925	1052	CO	1495	N78866	207	183	0	5	IAH	LAX	1379	9	15	0		0
2011	4	29	5	1545	1657	CO	1497	N31412	192	170	-8	0	IAH	LAS	1222	7	15	0		0
2011	4	29	5	1849	2144	CO	1506	N37293	115	97	-14	-1	IAH	TPA	787	6	12	0		0
2011	4	29	5	1757	1935	CO	1511	N21723	218	197	6	2	IAH	SNA	1347	7	14	0		0
2011	4	29	5	2103	2202	CO	1533	N19623	59	31	6	-2	IAH	AUS	140	6	22	0		0
2011	4	29	5	1559	1905	CO	1536	N57855	126	106	-10	4	IAH	MCO	853	8	12	0		0
2011	4	29	5	1144	1239	CO	1537	N11641	55	29	-4	-6	IAH	AUS	140	6	20	0		0
2011	4	29	5	1417	1507	CO	1541	N77518	50	30	-4	-3	IAH	AUS	140	5	15	0		0
2011	4	29	5	1	510	CO	1542	N16234	249	233	-5	2	IAH	SJU	2007	6	10	0		0
2011	4	29	5	1009	1349	CO	1544	N73278	160	144	-4	-1	IAH	CLE	1091	8	8	0		0
2011	4	29	5	1312	1633	CO	1548	N39415	141	114	-8	-3	IAH	FLL	965	4	23	0		0
2011	4	29	5	1412	1509	CO	1557	N32626	57	35	-4	-3	IAH	SAT	191	5	17	0		0
2011	4	29	5	1800	2148	CO	1558	N76519	168	150	-13	0	IAH	DCA	1208	4	14	0		0
2011	4	29	5	1305	1614	CO	1562	N37409	129	109	2	0	IAH	RSW	861	3	17	0		0
2011	4	29	5	851	1113	CO	1573	N72405	262	251	3	1	IAH	PDX	1825	2	9	0		0
2011	4	29	5	922	1011	CO	1583	N19623	49	28	-9	-3	IAH	AUS	140	8	13	0		0
2011	4	29	5	1911	2217	CO	1586	N77431	126	103	8	21	IAH	MCO	853	7	16	0		0
2011	4	29	5	1503	1614	CO	1589	N35271	191	175	-6	3	IAH	SAN	1303	4	12	0		0
2011	4	29	5	725	1037	CO	1590	N27421	132	112	-11	0	IAH	MIA	964	5	15	0		0
2011	4	29	5	2129	2301	CO	1597	N35260	212	191	17	14	IAH	ONT	1334	6	15	0		0
2011	4	29	5	1910	2258	CO	1602	N11641	168	146	-14	-5	IAH	PIT	1117	6	16	0		0
2011	4	29	5	1818	1914	CO	1603	N33266	56	33	9	3	IAH	AUS	140	8	15	0		0
2011	4	29	5	1153	1328	CO	1605	N29129	215	186	6	3	IAH	LAX	1379	12	17	0		0
2011	4	29	5	1151	1240	CO	1620	N39416	169	143	11	11	IAH	PHX	1009	5	21	0		0
2011	4	29	5	854	1001	CO	1623	N16617	67	43	-2	-1	IAH	MSY	305	4	20	0		0
2011	4	29	5	1212	1342	CO	1629	N13750	210	189	-5	-3	IAH	SNA	1347	9	12	0		0
2011	4	29	5	1739	2200	CO	1632	N16701	201	183	-2	9	IAH	LGA	1416	9	9	0		0
2011	4	29	5	2127	2329	CO	1644	N57439	242	225	14	12	IAH	SMF	1609	5	12	0		0
2011	4	29	5	1051	1318	CO	1646	N37434	147	124	25	31	IAH	ORD	925	11	12	0		0
2011	4	29	5	1547	1910	CO	1648	N76254	143	123	-2	2	IAH	FLL	965	4	16	0		0
2011	4	29	5	1124	1418	CO	1656	N37255	114	99	1	19	IAH	TPA	787	5	10	0		0
2011	4	29	5	1920	2228	CO	1662	N72405	128	106	-1	5	IAH	RSW	861	5	17	0		0
2011	4	29	5	1607	2013	CO	1676	N78501	186	165	-19	7	IAH	PHL	1324	8	13	0		0
2011	4	29	5	919	1016	CO	1679	N14613	57	36	-9	-6	IAH	SAT	191	4	17	0		0
2011	4	29	5	1603	1947	CO	1688	N16648	164	141	-15	-7	IAH	DTW	1076	8	15	0		0
2011	4	29	5	1746	1912	CO	1689	N37298	206	186	9	6	IAH	SAN	1303	4	16	0		0
2011	4	29	5	1048	1413	CO	1690	N17614	145	115	5	13	IAH	MIA	964	7	23	0		0
2011	4	29	5	734	856	CO	1697	N33292	202	178	14	9	IAH	LAS	1222	6	18	0		0
2011	4	29	5	1757	1913	CO	1705	N16642	76	55	-1	-3	IAH	MFE	316	3	18	0		0
2011	4	29	5	1758	2225	CO	1706	N87531	207	180	-4	8	IAH	EWR	1400	8	19	0		0
2011	4	29	5	918	1130	CO	1714	N30401	252	233	3	-2	IAH	SMF	1609	5	14	0		0
2011	4	29	5	2129	2250	CO	1717	N76522	201	185	16	19	IAH	SAN	1303	4	12	0		0
2011	4	29	5	930	1111	CO	1723	N26215	221	194	17	0	IAH	ONT	1334	6	21	0		0
2011	4	29	5	728	1006	CO	1746	N75858	158	121	3	3	IAH	ORD	925	6	31	0		0
2011	4	29	5	1939	2257	CO	1748	N37413	138	119	19	29	IAH	FLL	965	4	15	0		0
2011	4	29	5	1557	1802	CO	1750	N36247	245	229	-9	-3	IAH	SFO	1635	5	11	0		0
2011	4	29	5	848	1228	CO	1753	N76523	160	145	-19	-2	IAH	DCA	1208	3	12	0		0
2011	4	29	5	927	1203	CO	1767	N53441	276	256	-2	-3	IAH	SEA	1874	5	15	0		0
2011	4	29	5	1918	2324	CO	1776	N37408	186	170	-6	8	IAH	PHL	1324	5	11	0		0
2011	4	29	5	1816	1914	CO	1779	N26215	58	38	2	1	IAH	SAT	191	4	16	0		0
2011	4	29	5	1554	1656	CO	1787	N19621	62	45	-11	-1	IAH	DFW	224	6	11	0		0
2011	4	29	5	2100	2237	CO	1789	N76508	217	191	12	10	IAH	SNA	1347	6	20	0		0
2011	4	29	5	1335	1734	CO	1790	N16617	179	140	71	35	IAH	MIA	964	14	25	0		0
2011	4	29	5	1845	2203	CO	1794	N46625	138	117	-15	-5	IAH	CLT	913	6	15	0		0
2011	4	29	5	1809	1935	CO	1795	N57869	206	186	6	19	IAH	LAX	1379	8	12	0		0
2011	4	29	5	1923	2056	CO	1826	N11206	153	134	31	23	IAH	DEN	862	7	12	0		0
2011	4	29	5	1952	2311	CO	1830	N39416	139	114	8	17	IAH	PBI	956	5	20	0		0
2011	4	29	5	1205	1655	CO	1832	N17245	230	211	43	30	IAH	LGA	1416	7	12	0		0
2011	4	29	5	1358	1805	CO	1836	N75432	187	166	70	88	IAH	PHL	1324	11	10	0		0
2011	4	29	5	1431	1807	CO	1844	N73270	156	138	-13	-4	IAH	CLE	1091	7	11	0		0
2011	4	29	5	1301	1632	CO	1850	N76522	151	130	-4	6	IAH	RDU	1043	5	16	0		0
2011	4	29	5	735	1102	CO	1868	N77430	147	115	12	10	IAH	FLL	965	14	18	0		0
2011	4	29	5	1300	1641	CO	1888	N73276	161	133	-7	0	IAH	DTW	1076	6	22	0		0
2011	4	29	5	1801	2014	CO	1889	N12225	253	233	24	16	IAH	SMF	1609	4	16	0		0
2011	4	28	4	933	1304	CO	1	N69063	511	491	9	-2	IAH	HNL	3904	6	14	0		0
2011	4	28	4	1754	1858	CO	5	N19638	64	44	11	14	IAH	MSY	305	5	15	0		0
2011	4	28	4	1532	1647	CO	6	N46625	75	39	10	-3	IAH	SAT	191	4	32	0		0
2011	4	28	4	1545	1700	CO	33	N38417	75	50	17	10	IAH	MSY	305	6	19	0		0
2011	4	28	4	1539	1628	CO	35	N73283	49	32	-6	-1	IAH	AUS	140	5	12	0		0
2011	4	28	4	1914	2116	CO	47	N75851	242	198	31	4	IAH	LAX	1379	21	23	0		0
2011	4	28	4	742	920	CO	52	N14102	218	189	3	-3	IAH	LAX	1379	11	18	0		0
2011	4	28	4	1754	1924	CO	59	N57439	150	126	12	14	IAH	DEN	862	6	18	0		0
2011	4	28	4	1307	1741	CO	60	N69154	214	171	58	67	IAH	EWR	1400	29	14	0		0
2011	4	28	4	1630	2024	CO	62	N13110	174	148	75	125	IAH	EWR	1400	8	18	0		0
2011	4	28	4	622	1030	CO	89	N68061	188	168	10	22	IAH	EWR	1400	10	10	0		0
2011	4	28	4	1043	1521	CO	106	N77066	218	193	-8	-2	IAH	EWR	1400	10	15	0		0
2011	4	28	4	723	822	CO	128	N39416	59	44	-10	-2	IAH	MSY	305	3	12	0		0
2011	4	28	4	1533	1700	CO	137	N37413	207	189	65	73	IAH	LAX	1379	8	10	0		0
2011	4	28	4	1314	1601	CO	146	N78866	167	132	13	-1	IAH	ORD	925	11	24	0		0
2011	4	28	4	1754	1918	CO	150	N18243	204	181	-8	-1	IAH	ONT	1334	4	19	0		0
2011	4	28	4	1445	1828	CO	158	N14704	163	142	-17	0	IAH	DCA	1208	3	18	0		0
2011	4	28	4	1319	1454	CO	173	N37252	215	197	3	4	IAH	LAX	1379	4	14	0		0
2011	4	28	4	1942	2256	CO	190	N76508	134	114	19	32	IAH	MIA	964	5	15	0		0
2011	4	28	4	1147	1306	CO	197	N14230	199	177	1	-3	IAH	LAS	1222	7	15	0		0
2011	4	28	4	2133	2358	CO	209	N37409	265	248	0	-2	IAH	PDX	1825	6	11	0		0
2011	4	28	4	1651	2104	CO	210	N48127	193	163	26	61	IAH	EWR	1400	12	18	0		0
2011	4	28	4	1022	1521	CO	212	N76503	239	222	-9	7	IAH	SJU	2007	5	12	0		0
2011	4	28	4	1314	1610	CO	214	N38403	116	96	-7	-1	IAH	TPA	787	5	15	0		0
2011	4	28	4	907	959	CO	220	N73406	172	148	-3	-3	IAH	PHX	1009	7	17	0		0
2011	4	28	4	1036	1528	CO	232	N37263	232	188	89	76	IAH	LGA	1416	7	37	0		0
2011	4	28	4	811	1227	CO	240	N78506	196	164	42	46	IAH	PHL	1324	6	26	0		0
2011	4	28	4	1602	1957	CO	244	N25705	175	132	27	17	IAH	CLE	1091	6	37	0		0
2011	4	28	4	1534	1809	CO	246	N37290	155	131	-1	4	IAH	ORD	925	11	13	0		0
2011	4	28	4	2054	2139	CO	249	N37419	165	140	0	-1	IAH	PHX	1009	7	18	0		0
2011	4	28	4	1907	2227	CO	250	N87512	140	125	-21	2	IAH	RDU	1043	3	12	0		0
2011	4	28	4	735	1119	CO	258	N21723	164	137	-18	0	IAH	DCA	1208	5	22	0		0
2011	4	28	4	1150	1443	CO	267	N14250	293	268	38	15	IAH	SEA	1874	5	20	0		0
2011	4	28	4	1555	1728	CO	275	N37281	153	126	8	5	IAH	DEN	862	6	21	0		0
2011	4	28	4	1149	1243	CO	279	N76523	54	36	-6	-1	IAH	SAT	191	4	14	0		0
2011	4	28	4	742	1211	CO	282	N35260	209	184	-27	-3	IAH	BOS	1597	7	18	0		0
2011	4	28	4	1854	2016	CO	297	N57870	202	181	1	-1	IAH	LAS	1222	7	14	0		0
2011	4	28	4	2102	2221	CO	299	N57852	139	116	1	7	IAH	DEN	862	9	14	0		0
2011	4	28	4	1904	2322	CO	310	N73860	198	160	-17	4	IAH	EWR	1400	10	28	0		0
2011	4	28	4	1425	1515	CO	320	N37422	170	149	2	0	IAH	PHX	1009	5	16	0		0
2011	4	28	4	1310	1415	CO	323	N12221	65	44	3	5	IAH	MSY	305	5	16	0		0
2011	4	28	4	1250	1634	CO	326	N27421	164	137	-21	0	IAH	BWI	1235	6	21	0		0
2011	4	28	4	748	1157	CO	332	N37255	189	163	-28	-2	IAH	LGA	1416	7	19	0		0
2011	4	28	4	2030	2254	CO	344	N33284	144	121	-14	0	IAH	ORD	925	9	14	0		0
2011	4	28	4	843	1115	CO	346	N76288	152	127	-8	-2	IAH	ORD	925	9	16	0		0
2011	4	28	4	1320	1409	CO	351	N14613	49	26	21	20	IAH	AUS	140	6	17	0		0
2011	4	28	4	1042	1439	CO	358	N16617	177	149	-1	7	IAH	DCA	1208	6	22	0		0
2011	4	28	4	1427	1653	CO	370	N76265	266	241	19	2	IAH	SFO	1635	5	20	0		0
2011	4	28	4	1304	1414	CO	379	N14628	70	36	10	-6	IAH	SAT	191	7	27	0		0
2011	4	28	4	1136	1616	CO	382	N73251	220	201	41	46	IAH	BOS	1597	6	13	0		0
2011	4	28	4	1758	1924	CO	397	N77865	206	177	4	-2	IAH	LAS	1222	10	19	0		0
2011	4	28	4	727	852	CO	403	N33294	205	181	2	2	IAH	SAN	1303	3	21	0		0
2011	4	28	4	723	1101	CO	404	N76254	158	135	-14	-2	IAH	IAD	1190	10	13	0		0
2011	4	28	4	748	1859	CO	408	N17126	NA	NA	NA	-2	IAH	EWR	1400	17	21	0		1
2011	4	28	4	1138	1539	CO	409	N33284	181	152	14	3	IAH	IAD	1190	6	23	0		0
2011	4	28	4	2200	205	CO	410	N54711	185	165	45	65	IAH	EWR	1400	6	14	0		0
2011	4	28	4	1806	2140	CO	412	N37255	154	131	50	66	IAH	IAD	1190	6	17	0		0
2011	4	28	4	1921	2037	CO	417	N37298	196	179	-13	-4	IAH	SAN	1303	3	14	0		0
2011	4	28	4	1941	2043	CO	423	N14237	62	43	-5	1	IAH	MSY	305	6	13	0		0
2011	4	28	4	1922	2322	CO	426	N19621	180	141	-17	-3	IAH	BWI	1235	9	30	0		0
2011	4	28	4	1438	1904	CO	432	N14629	206	181	218	233	IAH	LGA	1416	4	21	0		0
2011	4	28	4	2229	2358	CO	442	N14639	89	67	77	74	IAH	TUL	429	7	15	0		0
2011	4	28	4	1922	2211	CO	444	N57862	169	119	18	7	IAH	ORD	925	25	25	0		0
2011	4	28	4	1254	1635	CO	458	N73270	161	140	-20	-1	IAH	DCA	1208	2	19	0		0
2011	4	28	4	2119	2353	CO	467	N73251	274	256	16	14	IAH	SEA	1874	6	12	0		0
2011	4	28	4	2101	2201	CO	479	N24715	60	39	50	46	IAH	SAT	191	4	17	0		0
2011	4	28	4	1502	1945	CO	482	N33262	223	187	110	117	IAH	BOS	1597	7	29	0		0
2011	4	28	4	2058	2306	CO	489	N73299	248	229	-1	-2	IAH	SJC	1609	3	16	0		0
